% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 16-01-2018 01:00:55 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute nb_tokens NUMERIC
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data
1.0,0.9285714285714286,0.08186628826273128,0.0,1,true,false,1.0
7.274491561439222E-12,2.894897040918956E-5,3.1160205596842565E-6,0.0,1,false,false,0.0
1.0,0.8674698795180723,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,5.42379567082491E-4,3.464015475438738E-5,0.0,1,false,false,0.0
1.0,0.9029126213592233,0.08308025899535441,0.0,5,true,false,1.0
7.274491561439222E-12,0.02095431440127158,2.7691438472002907E-5,0.0,1,false,false,0.0
7.274491561439222E-12,0.2752646021168169,3.165242006344286E-5,0.0,1,false,true,1.0
7.274491561439222E-12,0.2752646021168169,3.165242006344286E-5,0.0,1,false,true,0.0
1.0,0.6666666666666666,1.0,0.0,7,true,false,1.0
7.274491561439222E-12,0.003968253968253968,0.006941085740721608,0.0,1,true,false,0.0
1.0,0.7765151515151515,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.7765151515151515,1.0,0.0,3,false,true,0.0
1.0,0.6666666666666666,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.022204288337380796,2.609325790729025E-5,0.0,1,false,false,0.0
1.0,0.5609756097560976,0.07804601488784156,0.0,7,false,true,1.0
7.274491561439222E-12,0.5609756097560976,0.07804601488784156,0.0,7,false,true,0.0
1.0,0.7777777777777778,0.00281214848143982,0.0,5,true,false,1.0
7.274491561439222E-12,0.02277672891598238,2.6717019351091654E-5,0.0,1,false,false,0.0
1.0,0.8051948051948052,0.018827997735990278,0.0,1,false,false,1.0
7.274491561439222E-12,0.8051948051948052,0.018827997735990278,0.0,1,false,false,0.0
1.0,0.9029126213592233,0.08308025899535441,0.0,5,true,false,1.0
7.274491561439222E-12,0.0223705105434103,1.9689282969365795E-5,0.0,1,false,false,0.0
1.0,0.8674698795180723,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.01581365344212848,2.6636495731753404E-5,0.0,1,false,false,0.0
1.0,0.9285714285714286,0.08186628826273128,0.0,1,true,true,1.0
7.274491561439222E-12,0.016631838580384365,2.3730596482757096E-5,0.0,1,false,true,0.0
7.274491561439222E-12,0.2171846570866288,0.6747063096929018,0.0,3,false,false,1.0
7.274491561439222E-12,0.01577853986678098,2.74010325138375E-5,0.0,1,false,false,0.0
1.0,0.08695652173913043,0.029402534800014767,0.0,3,false,false,1.0
7.274491561439222E-12,0.08695652173913043,0.029402534800014767,0.0,3,false,false,0.0
0.9999999848372787,0.5101112234580384,6.600029258028577E-5,0.0,1,true,false,1.0
1.0,0.05126821370750135,2.8361195661857056E-4,0.0,1,true,false,0.0
1.0,0.3333333333333333,0.022720059748555354,0.0,3,true,false,1.0
7.274491561439222E-12,3.63188431237837E-5,1.2385087108661168E-5,0.0,1,false,false,0.0
1.0,0.8695652173913043,0.931504020174302,0.0,3,true,false,1.0
7.274491561439222E-12,0.04120879120879121,0.006100656821330814,0.0,1,false,false,0.0
1.0,0.5234336457819437,8.681381426795581E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.0047171754624479876,7.771049033132735E-5,0.0,1,false,false,0.0
1.0,0.528178243774574,0.0017504597653177272,0.0,1,true,false,1.0
1.0,0.528178243774574,0.0017504597653177272,0.0,1,false,false,0.0
1.0,0.030303030303030304,0.03208136592264757,0.0,1,true,true,1.0
1.0,0.9090909090909091,0.05630224112500602,0.0,5,true,false,0.0
1.0,0.9047619047619048,0.047035936822497064,0.0,1,true,false,1.0
1.0,0.26014319809069214,0.003162901971914573,0.0,1,true,false,0.0
1.0,0.13023255813953488,0.006559836328094728,0.0,1,false,false,1.0
7.274491561439222E-12,0.13023255813953488,0.006559836328094728,0.0,1,false,false,0.0
1.0,0.024390243902439025,0.026948660480974065,0.0,1,true,true,1.0
1.0,0.027320989252881005,4.1443531609454165E-4,0.0,1,true,false,0.0
1.0,0.6723549488054608,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.09621451104100946,0.001246311628627042,0.0,1,false,false,0.0
1.0,0.3181818181818182,0.013571703094502808,0.0,1,false,false,1.0
1.0,0.3181818181818182,0.013571703094502808,0.0,1,false,false,0.0
1.0,0.8026315789473685,0.01450727506037121,0.0,1,true,false,1.0
7.274491561439222E-12,0.8026315789473685,0.01450727506037121,0.0,1,false,false,0.0
1.0,0.2605633802816901,0.0113217165069897,0.0,1,true,false,1.0
1.0,0.2605633802816901,0.0113217165069897,0.0,1,false,false,0.0
1.0,0.04454621149042465,6.878084400716109E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.006488674584040241,6.0137866163120385E-5,0.0,1,false,false,0.0
1.0,0.3674698795180723,0.06529894728776708,0.0,3,false,false,1.0
1.0,0.09090909090909091,0.03655953043640578,0.0,5,false,false,0.0
1.0,0.024390243902439025,0.026948660480974065,0.0,1,true,false,1.0
7.274491561439222E-12,0.002516747473999778,3.323635473806671E-5,0.0,1,false,false,0.0
1.0,0.10458911419423693,3.257730011827081E-4,0.0,1,true,false,1.0
7.274491561439222E-12,5.692524756846529E-4,6.161896735480567E-6,0.0,1,false,false,0.0
1.0,0.07142857142857142,0.06296282355875807,0.0,1,false,true,1.0
7.274491561439222E-12,0.21621621621621623,0.08186628826273128,0.0,1,false,false,0.0
1.0,0.7045454545454546,1.0,0.0,5,true,false,1.0
7.274491561439222E-12,0.007257378841248633,2.4798860879496716E-5,0.0,1,false,false,0.0
1.0,0.8162393162393162,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.011295260213237623,1.2372214202244303E-4,0.0,1,false,false,0.0
1.0,0.4077490774907749,1.0,0.0,3,true,false,1.0
1.0,0.6723549488054608,1.0,0.0,3,true,false,0.0
1.0,0.4166666666666667,1.0,0.0,3,true,false,1.0
1.0,0.4166666666666667,1.0,0.0,3,false,false,0.0
1.0,0.6122448979591837,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.00507393447376051,1.2731926200112558E-4,0.0,1,false,false,0.0
1.0,0.6723549488054608,1.0,0.0,3,true,false,1.0
1.0,0.07897803675481847,1.3390565768765764E-4,0.0,1,false,false,0.0
1.0,0.5463020509633313,0.0012022731532465507,0.0,1,false,false,1.0
1.0,0.057626538987688096,2.583595538924406E-4,0.0,1,false,false,0.0
1.0,0.075,0.3554078074534191,0.0,3,true,false,1.0
1.0,0.06521739130434782,0.009529367225323588,0.0,1,true,false,0.0
1.0,0.4344660194174757,0.18643971393985106,0.0,3,true,false,1.0
1.0,0.07897803675481847,1.3390565768765764E-4,0.0,1,false,false,0.0
1.0,0.07897803675481847,1.3390565768765764E-4,0.0,1,false,false,1.0
1.0,0.07897803675481847,1.3390565768765764E-4,0.0,1,false,false,0.0
1.0,0.059233449477351915,0.005962574257014909,0.0,1,false,false,1.0
1.0,0.059233449477351915,0.005962574257014909,0.0,1,false,false,0.0
1.0,0.8333333333333334,0.07840608393704543,0.0,1,false,false,1.0
7.274491561439222E-12,3.9574001523459603E-4,9.292627383506319E-7,0.0,1,false,false,0.0
1.0,0.4189242245779348,7.891484124120655E-4,0.0,1,false,false,1.0
0.8044936494851733,0.00284519595537943,1.3862747202282177E-5,0.0,1,false,false,0.0
1.0,0.5,0.1590404182398875,0.0,1,true,false,1.0
7.274491561439222E-12,1.2044806680852773E-4,8.534586080789619E-5,0.0,1,false,false,0.0
1.0,0.6129032258064516,0.0334331003536422,0.0,3,false,false,1.0
1.0,0.022321428571428572,0.11210363200042206,0.0,3,true,false,0.0
1.0,0.7953846153846154,0.0019696222937095496,0.0,1,false,false,1.0
1.0,0.057626538987688096,2.583595538924406E-4,0.0,1,false,false,0.0
1.0,0.6723549488054608,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,3.9574001523459603E-4,9.292627383506319E-7,0.0,1,false,false,0.0
1.0,0.5603448275862069,0.04092624404731074,0.0,3,false,false,1.0
7.274491561439222E-12,1.0229132569558102E-4,3.484664676404012E-5,0.0,1,false,false,0.0
1.0,0.26014319809069214,0.003162901971914573,0.0,1,true,false,1.0
1.0,0.26014319809069214,0.003162901971914573,0.0,1,false,false,0.0
1.0,0.68,0.03253350697359979,0.0,1,false,false,1.0
7.274491561439222E-12,0.04120879120879121,0.006100656821330814,0.0,1,false,false,0.0
1.0,0.5234336457819437,8.681381426795581E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.006696085955487337,4.927557769803039E-5,0.0,1,false,false,0.0
1.0,0.053908124785738774,1.4965636308282462E-4,0.0,1,false,false,1.0
1.0,0.053908124785738774,1.4965636308282462E-4,0.0,1,false,false,0.0
1.0,0.773784355179704,0.004378873680996595,0.0,1,false,false,1.0
7.274491561439222E-12,0.0077130852340936374,7.427459885885694E-5,0.0,1,false,false,0.0
1.0,0.773784355179704,0.004378873680996595,0.0,1,false,false,1.0
1.0,0.012487992315081652,0.0014688527173619364,0.0,1,false,false,0.0
1.0,0.07142857142857142,0.06296282355875807,0.0,1,false,false,1.0
1.0,0.6,0.02608097031104548,0.0,5,true,false,0.0
1.0,0.8307692307692308,0.11336215078031772,0.0,7,true,false,1.0
7.274491561439222E-12,0.002604320804971885,9.049331235257866E-5,0.0,1,false,false,0.0
1.0,0.030303030303030304,0.03208136592264757,0.0,1,true,false,1.0
1.0,0.053908124785738774,1.4965636308282462E-4,0.0,1,false,false,0.0
1.0,0.5634920634920635,0.3787087877666199,0.0,3,false,false,1.0
1.0,0.5634920634920635,0.3787087877666199,0.0,3,true,false,0.0
1.0,0.9347826086956522,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.11290322580645161,0.01587391640570752,0.0,1,true,false,0.0
1.0,0.6666666666666666,0.02018209083517636,0.0,11,true,false,1.0
7.274491561439222E-12,0.12151898734177215,0.038150754046213535,0.0,3,true,false,0.0
1.0,0.18181818181818182,0.05127784720222206,0.0,5,false,false,1.0
7.274491561439222E-12,0.18181818181818182,0.05127784720222206,0.0,5,false,false,0.0
1.0,0.35951327433628316,3.447876275937594E-4,0.0,1,false,true,1.0
7.274491561439222E-12,0.35951327433628316,3.447876275937594E-4,0.0,1,false,true,0.0
1.0,0.9375,0.2132836058465543,0.0,3,true,true,1.0
7.274491561439222E-12,0.2671146488358901,1.562065654868172E-5,0.0,1,false,false,0.0
1.0,0.8333333333333334,0.05057453821823056,0.0,3,true,true,1.0
1.0,0.18744978306283144,1.84876638246009E-4,0.0,1,true,false,0.0
1.0,0.8823529411764706,0.009854252506642434,0.0,3,true,false,1.0
7.274491561439222E-12,0.003377154391594638,4.124915335310114E-5,0.0,1,true,false,0.0
1.0,0.882943143812709,0.304669346435406,0.0,5,true,true,1.0
7.274491561439222E-12,0.12698282910874897,1.2177726501594475E-4,0.0,1,false,true,0.0
1.0,0.9473684210526315,0.16272345950439013,0.0,3,true,false,1.0
7.274491561439222E-12,0.10344827586206896,0.04923737515732208,0.0,1,false,false,0.0
1.0,0.6875,0.0034788503963928043,0.0,9,true,true,1.0
7.274491561439222E-12,0.0015653535090007827,0.3512914706642606,0.0,3,false,false,0.0
1.0,0.520916905444126,3.0609267919372535E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.520916905444126,3.0609267919372535E-4,0.0,1,false,false,0.0
1.0,0.882943143812709,0.304669346435406,0.0,5,true,true,1.0
7.274491561439222E-12,0.0029949793706815133,4.9328783159802586E-5,0.0,1,false,false,0.0
1.0,0.8626444159178434,0.2619640592375752,0.0,5,true,true,1.0
7.274491561439222E-12,4.155757802435274E-4,1.6945998487589664E-4,0.0,1,false,false,0.0
1.0,1.0,8.387575513318151E-5,0.0,3,true,true,1.0
7.274491561439222E-12,0.004652028834303245,7.591133448343962E-6,0.0,1,false,false,0.0
1.0,0.9347826086956522,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.12698282910874897,1.2177726501594475E-4,0.0,1,false,false,0.0
1.0,0.846441947565543,0.16864964769888358,0.0,3,false,true,1.0
7.274491561439222E-12,0.846441947565543,0.16864964769888358,0.0,3,false,true,0.0
1.0,0.601024208566108,1.0,0.0,3,false,false,1.0
0.95,0.601024208566108,1.0,0.0,3,false,false,0.0
1.0,0.6699029126213593,0.07077142089533572,0.0,3,true,false,1.0
7.274491561439222E-12,1.8441678192715537E-4,3.4008371223126233E-4,0.0,1,false,false,0.0
1.0,0.518840579710145,0.043838780708728306,0.0,5,false,false,1.0
7.274491561439222E-12,0.518840579710145,0.043838780708728306,0.0,5,false,false,0.0
1.0,0.8333333333333334,0.05057453821823056,0.0,3,true,false,1.0
7.274491561439222E-12,0.001310583648412631,7.170460705810904E-6,0.0,1,false,false,0.0
1.0,0.37671840354767183,4.4661110312351713E-4,0.0,1,true,true,1.0
7.274491561439222E-12,0.37671840354767183,4.4661110312351713E-4,0.0,1,false,true,0.0
7.274491561439222E-12,0.1024830019795163,1.7042745723319078E-5,0.0,1,false,true,1.0
7.274491561439222E-12,0.1024830019795163,1.7042745723319078E-5,0.0,1,false,true,0.0
1.0,0.601024208566108,1.0,0.0,3,false,false,1.0
0.95,0.601024208566108,1.0,0.0,3,false,false,0.0
1.0,0.518840579710145,0.043838780708728306,0.0,5,false,true,1.0
7.274491561439222E-12,0.518840579710145,0.043838780708728306,0.0,5,false,true,0.0
1.0,1.0,8.387575513318151E-5,0.0,3,true,false,1.0
7.274491561439222E-12,0.004652028834303245,7.591133448343962E-6,0.0,1,false,false,0.0
1.0,0.7174770039421814,0.3977948282252669,0.0,3,true,true,1.0
7.274491561439222E-12,0.003827188636009166,4.851561599647191E-5,0.0,1,false,false,0.0
1.0,0.43956043956043955,0.009719248402859265,0.0,1,true,false,1.0
7.274491561439222E-12,0.006742797305711213,7.672291631583431E-5,0.0,1,false,false,0.0
1.0,0.95,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.37671840354767183,4.4661110312351713E-4,0.0,1,false,false,0.0
1.0,0.8888888888888888,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.00105867927390403,1.0362660425090739E-5,0.0,1,false,false,0.0
1.0,0.6666666666666666,0.02018209083517636,0.0,11,true,true,1.0
7.274491561439222E-12,8.858881804592141E-4,3.6568339555921365E-6,0.0,1,false,false,0.0
7.274491561439222E-12,0.18758881562132598,2.774472267694471E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.18758881562132598,2.774472267694471E-5,0.0,1,false,false,0.0
1.0,0.6666666666666666,0.002150809562973685,0.0,3,false,false,1.0
1.0,0.4782608695652174,0.45113021360652905,0.0,5,true,false,0.0
1.0,0.9096989966555183,0.3115897631306367,0.0,5,false,false,1.0
7.274491561439222E-12,0.009036018719705833,3.620807552517441E-5,0.0,1,false,false,0.0
1.0,0.846441947565543,0.16864964769888358,0.0,3,false,false,1.0
7.274491561439222E-12,0.846441947565543,0.16864964769888358,0.0,3,false,false,0.0
1.0,0.9155555555555556,0.054409946169082256,0.0,3,false,false,1.0
7.274491561439222E-12,0.0018133081046988332,3.17458385928095E-5,0.0,1,false,false,0.0
1.0,0.37671840354767183,4.4661110312351713E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.37671840354767183,4.4661110312351713E-4,0.0,1,false,false,0.0
1.0,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,0.0
1.0,0.6666666666666666,0.9542425094393249,0.0,3,false,false,1.0
7.274491561439222E-12,0.003766329540665824,8.577765581368668E-5,0.0,1,false,false,0.0
1.0,0.601024208566108,1.0,0.0,3,false,false,1.0
0.95,0.601024208566108,1.0,0.0,3,false,false,0.0
1.0,0.6748466257668712,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.6071428571428571,0.017049863516514954,0.0,3,false,false,0.0
1.0,0.6071428571428571,0.017049863516514954,0.0,3,false,false,1.0
7.274491561439222E-12,0.6071428571428571,0.017049863516514954,0.0,3,false,false,0.0
1.0,0.8559556786703602,0.5741742435034829,0.0,3,false,false,1.0
7.274491561439222E-12,0.12698282910874897,1.2177726501594475E-4,0.0,1,false,false,0.0
1.0,0.5504398826979472,4.743127728915819E-4,0.0,1,false,true,1.0
0.95,0.5504398826979472,4.743127728915819E-4,0.0,1,false,true,0.0
1.0,0.520916905444126,3.0609267919372535E-4,0.0,1,false,true,1.0
7.274491561439222E-12,0.520916905444126,3.0609267919372535E-4,0.0,1,false,true,0.0
1.0,0.6666666666666666,0.9542425094393249,0.0,3,false,true,1.0
7.274491561439222E-12,0.0028881757590718342,9.928754365521792E-5,0.0,1,false,false,0.0
1.0,0.7174770039421814,0.3977948282252669,0.0,3,true,false,1.0
7.274491561439222E-12,0.08360128617363344,0.004591538983772749,0.0,1,false,false,0.0
1.0,0.9096989966555183,0.3115897631306367,0.0,5,false,false,1.0
7.274491561439222E-12,0.008573306249253195,1.208113077088997E-4,0.0,1,false,false,0.0
1.0,0.9310344827586207,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.0030652584939172283,1.9674871411468973E-5,0.0,1,false,false,0.0
1.0,0.35951327433628316,3.447876275937594E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.35951327433628316,3.447876275937594E-4,0.0,1,false,false,0.0
1.0,0.9375,0.2132836058465543,0.0,3,true,false,1.0
7.274491561439222E-12,0.044573643410852716,0.0029275173710033363,0.0,1,false,false,0.0
1.0,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,0.0
1.0,0.4506172839506173,0.06094438813623406,0.0,3,false,true,1.0
7.274491561439222E-12,0.4506172839506173,0.06094438813623406,0.0,3,false,true,0.0
1.0,0.75,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.004652028834303245,7.591133448343962E-6,0.0,1,false,false,0.0
1.0,0.75,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,1.8207977950495722E-4,1.2151181695426133E-5,0.0,1,false,false,0.0
1.0,0.8125,0.08236040141730085,0.0,3,false,false,1.0
7.274491561439222E-12,0.0015738364908895381,5.424612559357065E-6,0.0,1,false,false,0.0
1.0,0.8888888888888888,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.03748034528126304,0.9255706799232373,0.0,3,false,false,0.0
1.0,0.8626444159178434,0.2619640592375752,0.0,5,true,false,1.0
7.274491561439222E-12,0.004652028834303245,7.591133448343962E-6,0.0,1,false,false,0.0
1.0,0.4206739871260886,3.430238136486179E-4,0.0,1,false,true,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,true,0.0
1.0,0.18181818181818182,0.05127784720222206,0.0,5,false,true,1.0
7.274491561439222E-12,0.18181818181818182,0.05127784720222206,0.0,5,false,true,0.0
1.0,0.37671840354767183,4.4661110312351713E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.37671840354767183,4.4661110312351713E-4,0.0,1,false,false,0.0
1.0,0.5789473684210527,0.0026162213398519263,0.0,3,true,false,1.0
7.274491561439222E-12,0.0017862459065197975,4.101409324027432E-4,0.0,1,false,false,0.0
1.0,0.9096989966555183,0.3115897631306367,0.0,5,false,true,1.0
7.274491561439222E-12,0.34836392657621706,4.4295441444422385E-4,0.0,1,false,true,0.0
1.0,0.9155555555555556,0.054409946169082256,0.0,3,false,true,1.0
7.274491561439222E-12,1.7000087742388348E-4,1.1045968083557037E-5,0.0,1,false,false,0.0
1.0,0.601024208566108,1.0,0.0,3,false,true,1.0
0.95,0.601024208566108,1.0,0.0,3,false,true,0.0
1.0,0.6666666666666666,0.002150809562973685,0.0,3,false,true,1.0
7.274491561439222E-12,0.34836392657621706,4.4295441444422385E-4,0.0,1,false,false,0.0
1.0,0.8461538461538461,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.22290974947177786,1.185288661261224E-4,0.0,1,false,true,0.0
1.0,0.2648401826484018,0.005973823309758622,0.0,1,true,false,1.0
7.274491561439222E-12,0.2648401826484018,0.005973823309758622,0.0,1,false,false,0.0
1.0,0.75,0.033003300330033,0.0,3,false,true,1.0
7.274491561439222E-12,0.12698282910874897,1.2177726501594475E-4,0.0,1,false,true,0.0
1.0,0.5504398826979472,4.743127728915819E-4,0.0,1,false,false,1.0
0.95,0.5504398826979472,4.743127728915819E-4,0.0,1,false,false,0.0
1.0,0.46236559139784944,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.46236559139784944,1.0,0.0,3,false,true,0.0
1.0,0.6748466257668712,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.044256426944354055,1.0,0.0,3,false,false,0.0
1.0,0.7174770039421814,0.3977948282252669,0.0,3,true,true,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,true,0.0
1.0,0.95,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.024414850686037128,8.563998617867121E-4,0.0,1,false,false,0.0
1.0,0.601024208566108,1.0,0.0,3,false,true,1.0
0.95,0.601024208566108,1.0,0.0,3,false,true,0.0
1.0,0.5,2.1583079094029842E-4,0.0,3,false,true,1.0
7.274491561439222E-12,0.001310583648412631,1.6965171246293378E-5,0.0,1,false,false,0.0
1.0,0.601024208566108,1.0,0.0,3,false,true,1.0
0.95,0.601024208566108,1.0,0.0,3,false,true,0.0
1.0,0.46236559139784944,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.46236559139784944,1.0,0.0,3,false,false,0.0
1.0,0.75,0.033003300330033,0.0,3,false,false,1.0
7.274491561439222E-12,4.5081068730103347E-4,1.6399231320201636E-6,0.0,1,false,false,0.0
1.0,0.9096989966555183,0.3115897631306367,0.0,5,false,true,1.0
7.274491561439222E-12,0.8108108108108109,0.20612490600774797,0.0,3,false,false,0.0
1.0,0.8125,0.08236040141730085,0.0,3,false,true,1.0
7.274491561439222E-12,0.3345787517422952,1.1711074546803289E-4,0.0,1,false,false,0.0
1.0,0.882943143812709,0.304669346435406,0.0,5,true,false,1.0
7.274491561439222E-12,0.0063855500391951925,1.1721370790036946E-5,0.0,1,false,false,0.0
7.274491561439222E-12,0.1024830019795163,1.7042745723319078E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.1024830019795163,1.7042745723319078E-5,0.0,1,false,false,0.0
1.0,0.4206739871260886,3.430238136486179E-4,0.0,1,false,true,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,true,0.0
1.0,0.37671840354767183,4.4661110312351713E-4,0.0,1,true,true,1.0
7.274491561439222E-12,0.37671840354767183,4.4661110312351713E-4,0.0,1,false,true,0.0
1.0,0.9375,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.6071428571428571,0.017049863516514954,0.0,3,false,true,0.0
1.0,0.6071428571428571,0.017049863516514954,0.0,3,false,true,1.0
7.274491561439222E-12,0.6071428571428571,0.017049863516514954,0.0,3,false,true,0.0
1.0,1.0,1.0,0.0,3,false,false,1.0
1.0,0.18744978306283144,1.84876638246009E-4,0.0,1,true,false,0.0
1.0,0.7174770039421814,0.3977948282252669,0.0,3,true,false,1.0
7.274491561439222E-12,0.3345787517422952,5.923216894582166E-5,0.0,1,false,false,0.0
1.0,0.4506172839506173,0.06094438813623406,0.0,3,false,false,1.0
7.274491561439222E-12,0.4506172839506173,0.06094438813623406,0.0,3,false,false,0.0
1.0,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,1.0
3.486848642325683E-4,0.4206739871260886,3.430238136486179E-4,0.0,1,false,false,0.0
1.0,0.6111111111111112,0.719994028239187,0.0,3,false,false,1.0
7.274491561439222E-12,0.022728779551600804,5.291202854937885E-6,0.0,1,false,false,0.0
1.0,0.4799196787148594,0.0036288624837399297,0.0,1,false,false,1.0
7.274491561439222E-12,0.4799196787148594,0.0036288624837399297,0.0,1,false,false,0.0
1.0,0.9292929292929293,0.06751404782304805,0.0,3,true,false,1.0
7.274491561439222E-12,0.022728779551600804,5.291202854937885E-6,0.0,1,false,true,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.02108433734939759,0.0013073089453881123,0.0,1,false,false,0.0
1.0,0.9583333333333334,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.024478927994872394,1.0388165045050109E-5,0.0,1,false,true,0.0
1.0,0.6891385767790262,0.006258267357914784,0.0,1,false,false,1.0
7.274491561439222E-12,0.6891385767790262,0.006258267357914784,0.0,1,false,false,0.0
1.0,0.4799196787148594,0.0036288624837399297,0.0,1,false,true,1.0
7.274491561439222E-12,0.4799196787148594,0.0036288624837399297,0.0,1,false,true,0.0
1.0,0.9024390243902439,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.0,0.014430310909226286,0.0,1,false,false,0.0
1.0,0.9583333333333334,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.024982306467986715,1.1236940418565844E-5,0.0,1,false,false,0.0
1.0,0.5596330275229358,0.012529291695018367,0.0,1,false,true,1.0
7.274491561439222E-12,0.5596330275229358,0.012529291695018367,0.0,1,false,true,0.0
1.0,0.9024390243902439,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,4.306681673059696E-5,2.9147655235519135E-6,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,true,1.0
1.0,0.5596330275229358,0.012529291695018367,0.0,1,false,true,0.0
1.0,0.9292929292929293,0.06751404782304805,0.0,3,true,true,1.0
7.274491561439222E-12,0.02449108610443798,8.273556004581289E-6,0.0,1,false,true,0.0
1.0,0.9365079365079365,0.05848068186917801,0.0,5,true,false,1.0
7.274491561439222E-12,0.0013744407912466986,8.203434066671767E-4,0.0,1,false,false,0.0
1.0,0.6466916354556804,0.0020389719186142885,0.0,1,false,true,1.0
7.274491561439222E-12,0.6466916354556804,0.0020389719186142885,0.0,1,false,true,0.0
1.0,0.7777777777777778,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,1.660183619878646E-4,6.417186161014363E-6,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,6.201225748777875E-4,9.602842074229462E-6,0.0,1,false,false,0.0
0.95,0.059096432121948525,3.0991810001350416E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.059096432121948525,3.0991810001350416E-4,0.0,1,false,false,0.0
0.95,0.031004189755372346,2.0306241306136546E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.031004189755372346,2.0306241306136546E-5,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.5596330275229358,0.012529291695018367,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,false,1.0
1.0,0.03225806451612903,0.004149957106415129,0.0,1,false,false,0.0
1.0,0.2413793103448276,0.0373511971928679,0.0,1,true,true,1.0
7.274491561439222E-12,4.5081068730103347E-4,1.6399231320201636E-6,0.0,1,false,false,0.0
1.0,0.9,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.672782874617737,0.004344519753738332,0.0,1,false,false,0.0
1.0,0.6842105263157895,0.5514989426173945,0.0,3,true,true,1.0
7.274491561439222E-12,0.021977707916547583,5.224606690309572E-6,0.0,1,false,true,0.0
1.0,0.6466916354556804,0.0020389719186142885,0.0,1,false,false,1.0
7.274491561439222E-12,0.6466916354556804,0.0020389719186142885,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,2.5212610183955082E-5,7.198426107928198E-6,0.0,1,false,false,0.0
1.0,0.8913043478260869,1.0,0.0,3,true,true,1.0
